F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,segment_id,file_id
30.19122,0.08499504,27.74583,30.06635,31.52713,3.781294,18.59103,16.85241,10.62863,5.879853,0.3359261,0.8393313,0.1017481,0.1949429,0.6842532,0.5825051,5.350618,4.033,4.045051,3.216191,0.1368326,1.258883,35.13998,0.401061,5.728808,2.482095,16.35061,1.025176,-8.611555,-1.474053,0.02084466,1.009774,1.084419,0.8658969,6.564196,0.5070731,4.951156,1.183597,37.84602,0.3972792,787.8038,0.1766835,1380.944,0.1181136,-133.0527,-0.659859,1833.909,0.1156408,1366.478,0.2892791,-139.8053,-0.554338,2904.589,0.06966441,990.9601,0.2769868,-141.6174,-0.5312031,-23.86583,-0.2784373,36.2095,0.2578821,0.05931842,0.2576403,-0.04358616,-0.3684323,0.2357049,0.7527958,49.70302,0.1772403,11.71108,0.8224697,3.734043,3.436291,-17.30571,-0.7467413,-12.35402,17.1234,0.05808718,-0.01881936,0.08561032,1.779359,2.536232,0.1328571,0.1398687,0.2414286,0.2346687,-26.10969,002_2025-01-27_segment_0074,002_2025-01-27
30.04134,0.0603271,28.63866,29.72213,31.40042,2.761761,45.42097,36.63876,19.03691,14.40873,0.7205051,0.4042299,0.4703018,0.7046384,0.9454382,0.4751364,7.167274,3.316427,7.924823,4.137273,0.3208034,0.6077179,33.71977,0.4473087,9.918945,1.299249,6.792883,1.950406,-12.02745,-0.8889366,0.01651764,1.274529,1.176455,0.8246052,7.141729,0.3915036,5.838196,1.203305,33.66165,0.3396715,777.8931,0.1541321,1288.805,0.1311628,-62.66746,-1.338385,1937.926,0.1015816,921.3699,0.2882368,-73.78912,-1.040192,2970.547,0.06617849,1013.635,0.2654585,-77.82439,-0.9560321,-20.94476,-0.3776937,28.7754,0.304134,0.06194963,0.2545003,-0.04272892,-0.2951642,0.3379085,0.615218,39.8914,0.2428115,9.098825,1.44493,7.553542,1.742968,-14.8648,-0.6409132,-10.7366,17.91138,0.05044236,-0.019364,0.271021,5.202312,2.359882,0.2925,0.2745792,0.11125,0.06071192,-22.49669,002_2025-01-27_segment_0048,002_2025-01-27
26.18998,0.02619214,25.67084,26.23667,26.87432,1.203474,35.72069,34.90177,16.5087,9.528769,0.4827876,0.6323628,0.2083621,0.350192,0.7556594,0.5472972,5.262235,3.299229,2.921915,2.094881,0.2242818,0.9628843,35.9391,0.317898,-6.084545,-2.414962,4.489778,3.431535,-9.889537,-1.084627,0.02076,0.9870987,0.9078491,0.5296834,5.306941,0.4430134,-0.05155313,-129.8661,25.97969,0.2149373,570.7402,0.2736871,1368.367,0.1117186,-129.7847,-0.7076058,1639.177,0.203054,1241.471,0.3416107,-135.4491,-0.6255703,2689.454,0.1022709,907.9562,0.2247977,-138.7981,-0.5778485,-19.93843,-0.3152826,31.69641,0.1626074,0.02121484,1.249514,-0.03839955,-0.3250307,0.3673787,0.4815705,46.61398,0.1537669,5.086456,1.991538,5.659059,2.573576,-8.348027,-1.297695,-8.897459,16.32949,0.07192434,-0.0114441,0.1418637,3.686636,0.9478673,0.38,0.13,0.655,0.485,-24.26299,002_2025-01-27_segment_0070,002_2025-01-27
26.09518,0.0167953,25.66371,26.05113,26.59862,0.9349136,13.00287,11.08925,1.799645,1.742551,0.480975,0.5081386,0.299712,0.4131333,0.615859,0.3161469,3.306009,0.7738715,1.938817,1.743485,0.2034734,0.8507985,34.25609,0.4615541,-7.950814,-1.189511,1.336439,11.48228,-6.792306,-1.83443,0.01738668,0.8564293,1.04433,0.4512986,5.691774,0.3809618,6.244696,0.8299523,28.25355,0.1721423,598.9063,0.2235172,1486.859,0.1441884,-134.0324,-0.6517337,1635.408,0.1345552,1253.972,0.2713813,-137.9234,-0.5895017,2706.169,0.09844743,1160.081,0.1903871,-140.8833,-0.5490571,-20.71786,-0.1514844,31.25028,0.1453028,0.01140674,1.808926,-0.03531049,-0.3306194,0.2611052,0.6850038,47.51045,0.1397139,0.2713657,19.93624,9.596708,1.514061,2.11428,7.364688,-8.918788,16.04336,0.0720778,-0.01977218,0.1778329,3.004292,1.754386,0.195,0.1175798,0.282,0.3622375,-25.78354,002_2025-01-27_segment_0064,002_2025-01-27
27.78862,0.07693745,26.15994,27.07224,28.86271,2.702776,135.7036,257.3177,10.59179,14.12849,0.711487,0.3017733,0.511951,0.7204134,0.9268522,0.4149013,4.794756,3.161,3.378371,1.697222,0.4449766,0.5324212,40.66718,0.3619641,7.747563,1.468722,1.166911,12.71221,-4.743036,-1.820204,0.01947683,0.8139665,1.325504,0.4590889,4.421335,0.4842313,1.4648,3.896467,36.21471,0.2782708,640.4362,0.3074888,1474.961,0.1536795,-60.74069,-1.336627,1665.943,0.1542035,1223.0,0.2330719,-72.30506,-1.012954,2818.9,0.1081864,1126.266,0.2153112,-81.96979,-0.8255364,-17.70536,-0.1905956,31.05001,0.2203085,0.04458697,0.516447,-0.03283489,-0.3801605,0.4633334,0.4849673,44.53495,0.2805735,7.823617,1.435235,-2.571018,-4.988505,-5.535388,-1.616234,-14.54647,23.63746,0.04717322,-0.02220837,0.388138,3.990025,3.787879,0.18,0.1846077,0.059375,0.06494889,-21.97257,002_2025-01-27_segment_0058,002_2025-01-27
28.12307,0.07869709,26.72661,27.34955,27.99432,1.267717,24.27222,14.55017,39.09077,50.33334,0.82133,0.2291807,0.6399168,0.8138517,0.9650662,0.3251494,5.471739,3.434341,3.849632,1.477753,0.4694196,0.3959066,29.97555,0.3854553,7.220959,1.31734,13.13294,0.8876355,-2.030302,-3.931298,0.02547313,0.8323384,1.250824,0.4204921,4.639213,0.4303361,-0.286725,-30.8875,25.31741,0.3513014,570.5494,0.357701,1479.059,0.145181,-71.45434,-1.212724,1649.956,0.1283246,1137.475,0.2522132,-80.09978,-0.9766113,2669.716,0.1036918,1062.443,0.2475706,-83.4128,-0.9134727,-17.36987,-0.2329678,26.44921,0.2511413,0.03872736,0.6193697,-0.02224357,-0.4981882,0.4823525,0.326497,31.96603,0.3234357,8.184259,1.062676,13.51062,0.7933981,-0.4344828,-17.98502,-11.3516,19.4011,0.05056502,-0.01923225,0.46476,6.451613,3.289474,0.196,0.1839674,0.09888889,0.09791657,-21.48172,002_2025-01-27_segment_0104,002_2025-01-27
32.34546,0.2204862,27.29303,29.55756,43.26574,15.97271,35.86988,16.08501,16.28743,11.28294,0.4979194,0.614232,0.2053678,0.4134669,0.789101,0.5837331,6.91654,3.543436,7.885942,5.203224,0.2637554,0.8415981,30.66538,0.4817836,3.427027,3.800016,10.14998,1.266609,-8.029226,-1.778282,0.0250747,1.0889,1.273174,0.5535361,6.994931,0.539117,6.185186,1.089702,26.11941,0.4382994,769.9977,0.2288162,1419.39,0.1622642,-121.7637,-0.7157216,1860.34,0.1172568,1153.62,0.3677834,-123.9254,-0.6587378,2899.027,0.08708502,1071.82,0.3022196,-126.1259,-0.6283654,-21.84374,-0.2910855,30.09707,0.2547195,0.05057788,0.7288485,-0.02726164,-0.6848377,0.320698,0.6917577,37.00647,0.2659754,8.116384,1.361634,12.04872,0.943272,-5.259296,-3.13733,-10.34892,17.29127,0.05361979,-0.02341211,0.2223219,4.255319,2.365591,0.18,0.1303143,0.2033333,0.2107263,-25.41976,002_2025-01-27_segment_0110,002_2025-01-27
30.83785,0.2343918,25.32186,25.99147,40.13929,14.81743,133.1407,121.4812,82.68093,39.37111,0.3268533,0.5526015,0.1464487,0.2820482,0.4964091,0.3499604,4.264473,3.160206,1.654627,1.598058,0.1627233,0.8830131,35.6758,0.2707493,4.67891,2.974661,1.425443,6.994367,-2.837047,-3.893825,0.05414737,1.804066,1.758727,0.4548415,4.757658,0.697624,6.901412,1.896455,33.34785,0.2599628,712.3223,0.2211629,1372.816,0.1431802,-162.8913,-0.4262501,1790.818,0.1259509,1094.306,0.1514563,-164.2758,-0.3975684,2901.476,0.07271926,976.1364,0.216976,-165.7838,-0.3775592,-24.16059,-0.3140506,35.98187,0.2140995,0.0463004,0.4936773,-0.02465132,-0.4678825,0.1990976,0.8421078,41.15945,0.1891072,12.89579,0.9162292,2.921729,3.427867,-5.054212,-1.646679,-14.41041,24.96027,0.04652321,-0.01408369,0.1513804,3.636364,2.638522,0.072,0.04237925,0.287,0.2353742,-30.8927,002_2025-01-27_segment_0138,002_2025-01-27
28.80199,0.02544124,27.95683,28.97064,29.52691,1.570078,61.99495,76.31043,10.31179,8.928418,0.4214939,0.4011667,0.2389826,0.4266115,0.5697529,0.3307704,6.547927,3.588329,5.09332,3.926177,0.1805016,0.823616,30.18391,0.4251467,-3.060459,-5.578958,-2.957128,-3.21737,-5.433414,-1.658033,0.03349105,0.7764389,1.843186,0.6951454,4.950154,0.4099929,5.960827,0.9467778,36.72126,0.1936569,669.4758,0.2533929,1397.423,0.1480358,-170.8257,-0.390784,1743.432,0.1546299,1153.307,0.1811484,-173.659,-0.3433527,2862.882,0.1021893,1069.125,0.2200967,-174.6971,-0.3286562,-22.01244,-0.3418044,32.50747,0.2438558,0.04838954,0.373791,-0.03387059,-0.5910969,0.3495767,0.5492586,46.71848,0.224693,9.955082,1.124826,4.835756,1.552992,-6.910243,-1.288276,-8.253103,19.09345,0.05457689,-0.01025838,0.1516797,4.407713,1.675978,0.085,0.02986079,0.4916667,0.7723431,-29.85956,002_2025-01-27_segment_0139,002_2025-01-27
26.01242,0.0502945,25.39701,25.47147,25.57171,0.1747017,3.095309,0.0,23.88238,0.0,0.3158452,0.737559,0.1155963,0.2471435,0.5130265,0.3974303,7.179968,3.757381,2.510331,1.482027,0.1063178,1.226562,25.76714,0.3465338,-4.528618,-2.346992,0.2812222,31.69592,-6.486089,-1.175948,0.01204591,0.5769893,1.422876,0.5774208,4.078615,0.3777885,-3.24658,-2.385314,21.30704,0.3711934,638.8408,0.1731565,1349.836,0.07772148,-185.6908,-0.2685938,1685.844,0.0851955,1075.748,0.1339867,-186.8492,-0.2467217,2774.694,0.06230576,999.1317,0.2066355,-187.6823,-0.2312882,-16.44242,-0.08162538,27.05421,0.07590408,0.02212463,0.8627105,-0.03090752,-0.2388992,0.3686481,0.2969738,40.21626,0.102003,-0.3816102,-4.316016,5.103348,0.9035034,-6.446703,-0.3836943,-9.264261,15.68106,0.05821965,-0.01330544,0.07466879,1.915709,0.78125,0.09,0.07,0.7766666,1.048947,-31.04845,002_2025-01-27_segment_0111,002_2025-01-27
26.04074,0.03007649,25.16363,26.12162,26.67712,1.513489,13.13382,14.81026,9.129794,5.110142,0.5555348,0.7361733,0.1944228,0.4839304,0.8213675,0.6269448,8.402627,6.004653,6.688902,5.276674,0.3198311,0.9628783,32.24535,0.399078,5.04197,2.559007,10.42256,1.186481,-3.534384,-2.76817,0.02045189,0.7770406,1.220839,0.5644141,4.775426,0.3993759,0.433172,12.5504,27.78231,0.2621917,694.7838,0.2431771,1404.635,0.1119559,-146.9372,-0.5625246,1777.729,0.1155616,1144.884,0.3458934,-150.7,-0.5071629,2835.493,0.1058339,1167.795,0.3228485,-153.0314,-0.4760619,-20.26242,-0.2428049,29.3298,0.1980072,0.01214311,1.885129,-0.02382961,-0.3943287,0.275561,0.5123209,40.97013,0.2361236,4.932734,2.023491,15.67984,0.5301725,-0.7778462,-10.35514,-13.65058,21.35772,0.0290558,-0.01910722,0.3392296,2.580645,1.311475,0.2125,0.277162,0.53,0.4951262,-25.30473,002_2025-01-27_segment_0105,002_2025-01-27
28.66961,0.08524305,26.20291,28.24692,31.47184,5.268923,67.99681,26.53503,10.2749,5.357976,0.5495289,0.4421817,0.3491441,0.5527672,0.738585,0.3894409,5.342093,3.343442,3.427773,1.555657,0.2921548,0.7477742,30.14988,0.5199872,9.205278,1.026912,14.15164,1.05075,-6.025882,-1.516294,0.03154864,0.9549587,1.276504,0.6206968,4.589499,0.6809704,3.534721,2.178429,31.76163,0.2639611,600.0926,0.275323,1433.884,0.1122018,-96.96893,-0.941949,1714.572,0.1289016,1064.09,0.2638589,-105.4689,-0.7922759,2766.069,0.1024406,1106.556,0.3254378,-109.3606,-0.7316142,-19.73622,-0.3233699,28.47313,0.2677738,0.04750417,0.5709158,-0.03291176,-0.3600685,0.3869697,0.5617926,39.42467,0.2799454,8.600154,1.100831,15.24584,1.078508,-5.15155,-1.871665,-10.20027,17.03354,0.04547196,-0.01897177,0.1917426,4.488778,3.282828,0.1538461,0.1196494,0.1307692,0.1174381,-24.53754,002_2025-01-27_segment_0059,002_2025-01-27
26.39944,0.05383077,25.71517,25.97581,26.64519,0.9300232,9.380925,5.405429,32.79911,18.29209,0.4484928,0.5519152,0.2120044,0.4245514,0.6204618,0.4084575,5.354856,3.229146,3.157834,1.859114,0.2072092,0.9483618,28.32269,0.5032701,0.440763,40.97646,8.508265,1.464073,-7.724107,-1.713938,0.02153318,0.6815866,1.443613,0.7003312,3.562399,0.6163498,4.716677,1.70581,30.0217,0.3313919,642.416,0.2622859,1316.619,0.1257327,-132.4045,-0.6691589,1753.704,0.1368414,994.1395,0.2049124,-138.0033,-0.5892628,2798.593,0.107729,1028.997,0.1764734,-140.2151,-0.5600987,-19.57665,-0.313623,27.95533,0.2657097,0.02957939,0.6329343,-0.03877834,-0.4010271,0.3239512,0.6741469,40.17434,0.2240443,6.233499,1.733353,12.8592,0.9448399,-4.265563,-2.997667,-7.3718,15.14712,0.05637507,-0.01608626,0.1469129,2.787457,1.77305,0.192,0.1628987,0.2916667,0.2535361,-27.65396,002_2025-01-27_segment_0065,002_2025-01-27
27.78556,0.1250667,25.82486,26.99496,28.53291,2.708054,133.0043,96.02701,18.33253,7.78592,0.7743651,0.2286447,0.6235972,0.7680717,0.904267,0.2806698,4.64642,2.615176,4.452201,3.157191,0.4649011,0.4556712,35.19878,0.347327,9.441775,0.9601525,14.81927,0.7291418,-3.910698,-2.600206,0.02419825,1.655434,1.16806,0.5213144,4.947063,0.5025457,0.2023075,31.97803,26.62422,0.3220645,597.5747,0.2906561,1409.14,0.1192747,-51.42316,-1.416516,1705.3,0.1480097,1078.163,0.3170872,-63.98494,-1.031616,2767.886,0.09616674,955.0123,0.2597871,-66.88271,-0.9628152,-19.44409,-0.2235139,28.25803,0.2376839,0.03643457,0.7686932,-0.03199061,-0.3583755,0.4753609,0.4367188,37.73994,0.294054,9.214676,0.9580718,14.43825,0.7772027,-3.548216,-2.928562,-14.39554,20.72958,0.04344264,-0.02712693,0.4520807,5.763689,3.519062,0.2125,0.209568,0.05727272,0.03743866,-20.94534,002_2025-01-27_segment_0071,002_2025-01-27
30.14716,0.08596672,28.61617,29.7591,31.9075,3.291325,78.76566,55.30396,26.06968,19.76848,0.6249909,0.3981627,0.3841833,0.6589509,0.8540767,0.4698935,7.887756,5.567707,6.053868,4.428347,0.3561715,0.6826653,41.22572,0.3279439,9.778451,1.196487,-8.123609,-1.26651,-13.36072,-0.710256,0.02137234,1.034022,1.166482,0.8787966,6.370947,0.5373344,-0.07046273,-87.86908,36.82689,0.2799803,674.1375,0.2640919,1480.237,0.14664,-83.18478,-1.065127,1701.887,0.157202,1306.776,0.2143413,-92.97388,-0.8475811,2870.001,0.08799067,1079.946,0.3672847,-99.65249,-0.7417375,-20.67798,-0.2887189,35.34069,0.2092058,0.07122836,0.245845,-0.03865148,-0.4172841,0.4156449,0.6277328,45.54671,0.2127341,9.392563,0.9925021,-8.004856,-1.081558,-15.4548,-0.6081594,-16.98195,30.88361,0.06698879,-0.0241035,0.2704629,5.864198,4.702195,0.1193333,0.08488946,0.07785714,0.09174333,-22.59768,002_2025-01-27_segment_0098,002_2025-01-27
33.04433,0.107844,29.53639,34.31694,34.96424,5.427851,20.01531,8.021405,49.08841,12.09666,0.6178519,0.4968918,0.2904913,0.6076304,0.8868314,0.5963401,8.854955,5.750069,5.889294,5.319707,0.2840006,0.7449901,35.47574,0.4014782,-9.858889,-1.372129,10.80521,1.417949,-14.36596,-0.7323646,0.0256247,0.7040952,1.324394,0.8570061,5.836297,0.589574,2.834692,3.148917,25.07496,0.451123,670.2202,0.2585598,1394.771,0.1441143,-92.63365,-1.021637,1707.179,0.1360696,1170.362,0.2721244,-96.57211,-0.8779753,2761.326,0.0713444,998.3467,0.3005872,-100.0939,-0.8172646,-15.81541,-0.3655427,26.27504,0.3155597,0.05859397,0.2338357,-0.03454384,-0.3977465,0.3429995,0.6210577,41.8274,0.2947551,-6.296094,-1.450808,6.047781,2.19987,-15.86175,-0.6827942,-6.345431,13.38781,0.06846031,-0.01678502,0.195852,3.97351,2.364865,0.2371428,0.2372289,0.1916667,0.230898,-24.29169,002_2025-01-27_segment_0067,002_2025-01-27
29.91005,0.0705191,27.71464,30.12776,32.34623,4.631592,32.57114,26.80083,18.88844,7.303884,0.5256337,0.6109232,0.1391494,0.5738965,0.8261805,0.6870311,6.42265,2.674715,4.896436,1.795506,0.2715838,0.7983648,38.10344,0.3892001,13.05085,0.8124809,1.2572,8.216225,-14.41505,-0.6722422,0.01647372,0.8430749,1.139428,0.7772346,6.683568,0.4202083,0.2250321,25.71173,34.98554,0.2585723,732.9287,0.2054582,1406.285,0.1627942,-92.28553,-1.005568,1836.926,0.1479537,1173.723,0.2116498,-103.8266,-0.787557,2909.254,0.09289525,977.3528,0.3632872,-106.5675,-0.7466407,-22.45825,-0.2492437,33.29973,0.2383818,0.06291235,0.3068887,-0.04720603,-0.2652943,0.3946267,0.4730285,43.9494,0.2744409,14.66952,0.7065271,-0.5261676,-18.96269,-17.38553,-0.548059,-16.46663,25.63804,0.06127594,-0.02613172,0.1272664,3.773585,2.692308,0.1985714,0.1388142,0.15,0.1877689,-23.0755,002_2025-01-27_segment_0073,002_2025-01-27
27.90746,0.0405664,26.91875,27.79842,28.59982,1.681067,16.17509,9.000896,18.4257,10.51708,0.6455113,0.3131743,0.4669501,0.6238137,0.8210417,0.3540916,3.539842,1.506546,3.501195,1.069802,0.3650765,0.5530417,33.6088,0.4409665,10.05009,0.9943892,17.12762,0.5001546,-0.7415095,-14.9349,0.01898977,0.7000149,1.284464,0.4974636,5.261587,0.4161195,2.019321,2.948116,31.91247,0.2685418,612.1542,0.3721187,1424.744,0.1232981,-49.13672,-1.518993,1714.423,0.1524239,1162.661,0.3300952,-60.97984,-1.092971,2733.088,0.1196672,1110.733,0.2290566,-65.60696,-0.9847423,-19.75992,-0.3158137,28.24071,0.3041203,0.0405616,0.65253,-0.02062265,-0.423841,0.3526263,0.4499889,36.28528,0.3666172,11.04369,0.8239141,17.11845,0.5092582,0.358597,30.52732,-11.36754,16.91911,0.05915134,-0.02052644,0.4476751,5.30303,3.100775,0.245,0.2649056,0.06714286,0.0474234,-22.48436,002_2025-01-27_segment_0113,002_2025-01-27
31.90421,0.1443674,28.22532,30.45285,31.94707,3.721752,64.20557,8.910412,10.73066,12.71058,0.5295004,0.4658591,0.2732968,0.50701,0.7957089,0.5224121,6.143016,3.459996,4.292483,2.382999,0.2071056,0.7842094,29.71345,0.6086869,-0.05032351,-330.067,8.742453,1.650585,-18.83739,-0.6478922,0.02112873,0.8756388,1.210269,0.7561975,6.89859,0.4468642,6.135707,1.236966,34.35114,0.5179533,786.3833,0.2412353,1299.141,0.1991417,-105.8099,-0.8796129,1863.068,0.1367888,1127.119,0.2334944,-112.6376,-0.7456316,2926.635,0.08414828,978.7357,0.3494948,-115.8588,-0.6976147,-20.25046,-0.3726806,30.96028,0.3656403,0.06387532,0.2729861,-0.03517134,-0.5776871,0.2634065,0.7237685,41.01143,0.3356416,8.663297,1.267629,6.844877,2.087064,-19.84424,-0.642129,-4.150089,12.27125,0.06827121,-0.008984569,0.1562118,4.373178,2.366864,0.20375,0.1347161,0.19875,0.2991838,-25.15115,002_2025-01-27_segment_0107,002_2025-01-27
31.02734,0.05877457,29.57391,30.44125,32.31523,2.74132,47.92268,38.80148,13.03638,8.937679,0.6974044,0.371773,0.3953382,0.7647939,0.9011701,0.505832,6.849669,4.352104,7.853707,3.830009,0.3858995,0.6224414,42.81254,0.2974729,6.914395,1.125404,-0.3142496,-36.51343,-17.2265,-0.5664032,0.01992009,1.193775,1.142992,0.9948967,7.648038,0.3969279,3.912178,1.876024,39.60534,0.2132294,725.9959,0.2190827,1390.491,0.1180628,-73.07516,-1.205239,1789.697,0.1293968,1232.977,0.1826711,-86.53386,-0.906055,2888.901,0.06921073,1004.915,0.3350987,-91.64653,-0.8197973,-22.29553,-0.1959346,35.66124,0.1557282,0.07274683,0.1905816,-0.04334538,-0.2128286,0.4354081,0.5911212,47.65263,0.1215283,6.410557,1.320925,-0.3771551,-29.91859,-18.33452,-0.4858422,-15.14006,27.52794,0.05192431,-0.02545206,0.30741,5.857741,2.991453,0.2085714,0.1789995,0.09124999,0.0598827,-21.32334,002_2025-01-27_segment_0106,002_2025-01-27
28.3168,0.1083883,26.83413,27.41157,30.80571,3.971582,69.46352,42.21368,17.35968,12.4537,0.5760665,0.4656608,0.2593957,0.5887696,0.8288274,0.5694318,6.208075,5.106972,2.964402,0.9436365,0.3333714,0.7173672,34.08409,0.4139007,6.393427,1.644239,4.601115,3.370184,-5.795811,-1.609144,0.02656383,0.8081962,1.557954,0.5864319,4.417647,0.5381069,-0.8425542,-10.08177,32.23759,0.3415537,594.0902,0.2929581,1435.031,0.1279472,-122.4315,-0.7247486,1662.918,0.1652945,1112.195,0.2238327,-129.0469,-0.6208248,2844.063,0.09497305,1087.725,0.2273202,-133.1367,-0.5655474,-18.83712,-0.2572909,32.63055,0.2709481,0.04566068,0.4435695,-0.03317355,-0.3598482,0.4430273,0.4306846,42.6087,0.2765536,12.45788,0.5393686,2.707209,5.916669,-10.69298,-0.9294732,-10.86301,19.66499,0.04875464,-0.01500197,0.2500618,4.545455,3.501946,0.1077778,0.09577493,0.17375,0.2011801,-23.60541,002_2025-01-27_segment_0112,002_2025-01-27
27.49012,0.1353003,25.44228,26.42838,28.23284,2.790556,9.589569,2.062425,19.22608,0.0,0.5286846,0.3268045,0.3912692,0.5024096,0.6903644,0.2990951,5.007171,5.60711,2.439646,1.62863,0.2949055,0.5466868,37.30891,0.3450513,9.508065,1.317367,9.347079,1.176881,-5.330807,-1.97394,0.02315199,1.212488,1.204328,0.652078,5.226336,0.4700481,3.194348,1.858899,32.29123,0.2475611,634.9025,0.2529032,1418.317,0.1077919,-89.21507,-0.9952381,1713.951,0.1421779,1230.95,0.3838278,-98.74873,-0.8166178,2820.82,0.1137109,992.7881,0.2597232,-102.8689,-0.7518274,-21.77419,-0.195919,30.62341,0.2007567,0.01916449,1.232569,-0.03579014,-0.3486584,0.3189024,0.4439861,39.48767,0.348691,15.47141,0.7345319,10.79237,1.033628,-3.884461,-2.93723,-13.83978,24.3031,0.03615066,-0.01816507,0.2699722,3.367003,2.054795,0.2833333,0.1431394,0.1833333,0.1910206,-24.49886,002_2025-01-27_segment_0072,002_2025-01-27
30.17536,0.1042837,28.10581,29.81179,31.97969,3.873884,221.3367,219.8902,51.59503,44.42104,0.5851788,0.6041596,0.2200342,0.5472071,0.9288045,0.7087703,7.60621,5.583802,6.369321,3.925851,0.2414384,0.8495962,33.16585,0.4596617,-0.03507761,-361.3114,7.907379,1.695533,-8.073209,-1.458271,0.02233281,1.440441,0.8472187,0.8412496,7.624771,0.3573077,3.701981,1.583935,31.18242,0.4056605,746.4736,0.2218286,1385.675,0.147785,-105.3949,-0.904818,1794.846,0.1287099,1038.771,0.2369117,-111.4341,-0.7921966,2903.971,0.08844721,953.8412,0.2597021,-116.3088,-0.7183812,-19.83178,-0.3317884,28.94455,0.2201988,0.05992258,0.3212177,-0.04048372,-0.4289584,0.3171216,0.6527213,44.77766,0.1942408,0.1774709,80.1765,3.770596,2.935919,-12.8563,-0.9672033,-10.11422,16.8657,0.04689009,-0.01327606,0.1732454,3.726708,2.09205,0.225,0.1870962,0.233,0.252232,-23.85959,002_2025-01-27_segment_0066,002_2025-01-27
